0.000000000000000000e+00,1.729319757741299958e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.231578294249458172e-06,0.000000000000000000e+00,1.506161928316353463e-05,0.000000000000000000e+00,1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.429373414731782416e-09,-1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674426734e-07,0.000000000000000000e+00,2.231578294249458172e-06,0.000000000000000000e+00,1.506161928316353463e-05,0.000000000000000000e+00,1.381506221674425940e-07,1.729319757741299281e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.496114976923408907e-09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674425940e-07,-1.381506221674425940e-07,0.000000000000000000e+00,1.381506221674426470e-07,0.000000000000000000e+00,1.216891087781759697e-09,-1.212482326950022513e-09,0.000000000000000000e+00,-1.381506221674425940e-07,1.381506221674425940e-07,0.000000000000000000e+00,-2.429373414731781589e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299619e-05,0.000000000000000000e+00,-1.381506221674425940e-07,0.000000000000000000e+00,9.351854327509084172e-07,1.506161928316353463e-05,2.231578294249457325e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.216891087781759490e-09,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674425940e-07,9.726537422058160486e-09
1.729319757741299619e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.231578294249458172e-06,0.000000000000000000e+00,-2.231578294249457325e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674426734e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674425940e-07,1.729319757741299619e-05,1.506161928316354141e-05,0.000000000000000000e+00,-2.231578294249458172e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674426470e-07,0.000000000000000000e+00,-1.381506221674425940e-07,-1.381506221674425940e-07,0.000000000000000000e+00,1.729319757741299958e-05,1.695876767387964178e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299281e-05,-1.212482326950022513e-09,0.000000000000000000e+00,1.216891087781759697e-09,-1.381506221674426734e-07,0.000000000000000000e+00,0.000000000000000000e+00,-1.216891087781759697e-09,0.000000000000000000e+00,1.381506221674425940e-07,1.729319757741299619e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674425940e-07,0.000000000000000000e+00,-1.212482326950022513e-09,-1.216891087781759697e-09,1.381506221674426470e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674426734e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.695876767387964178e-04
0.000000000000000000e+00,-2.231578294249458172e-06,0.000000000000000000e+00,0.000000000000000000e+00,-2.231578294249457325e-06,1.506161928316353463e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.212482326950022513e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.231578294249458172e-06,-2.231578294249457325e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.506161928316353463e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.212482326950022513e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.231578294249457325e-06,9.351854327509088407e-07,0.000000000000000000e+00,-2.231578294249457325e-06,0.000000000000000000e+00,-2.231578294249457325e-06,1.651245201502974541e-04
1.729319757741299958e-05,0.000000000000000000e+00,2.231578294249458172e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.212482326950022513e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.216891087781759697e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.231578294249458172e-06,1.381506221674426470e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.212482326950022513e-09,0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674426470e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299958e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674426470e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.726537422058167104e-09
2.231578294249457325e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.506161928316353463e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.429373414731782416e-09,-1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299281e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299958e-05,9.351854327509088407e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299281e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674426734e-07,9.726537422058167104e-09
-1.381506221674426470e-07,-1.381506221674426734e-07,0.000000000000000000e+00,0.000000000000000000e+00,2.231578294249457325e-06,0.000000000000000000e+00,1.216891087781759490e-09,-1.216891087781759490e-09,-1.381506221674425940e-07,1.381506221674425940e-07,-1.381506221674425940e-07,1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.429373414731782416e-09,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674425940e-07,0.000000000000000000e+00,-1.381506221674426734e-07,0.000000000000000000e+00,-2.231578294249457325e-06,1.729319757741299958e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.212482326950023133e-09,1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,6.496114976923405598e-09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299619e-05,1.729319757741299619e-05,-2.231578294249458172e-06,2.231578294249458172e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674425940e-07,-1.381506221674425940e-07,1.729319757741299958e-05,1.729319757741299958e-05,0.000000000000000000e+00,0.000000000000000000e+00,-2.231578294249457325e-06,2.231578294249457325e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674426734e-07,1.381506221674426734e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.651245201502974541e-04
0.000000000000000000e+00,0.000000000000000000e+00,-9.351854327509084172e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674425940e-07,1.216891087781759490e-09,0.000000000000000000e+00,-2.429373414731781589e-09,1.506161928316354141e-05,0.000000000000000000e+00,-2.231578294249457325e-06,1.381506221674426470e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.506161928316354141e-05,1.729319757741299958e-05,2.231578294249457325e-06,1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.695876767387963636e-04
0.000000000000000000e+00,2.231578294249458172e-06,1.506161928316353463e-05,1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,-2.429373414731782416e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299281e-05,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674426734e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.429373414731782416e-09,1.381506221674426470e-07,0.000000000000000000e+00,1.216891087781759697e-09,1.729319757741299958e-05,-2.231578294249457325e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.695876767387963636e-04
-2.231578294249458172e-06,0.000000000000000000e+00,-2.231578294249457325e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.231578294249458172e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.429373414731782416e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.351854327509088407e-07,-2.231578294249457325e-06,0.000000000000000000e+00,0.000000000000000000e+00,-2.429373414731782416e-09,9.351854327509088407e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299619e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.496114976923408907e-09
0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,-1.212482326950022513e-09,-1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.506161928316353463e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299281e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674426734e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299958e-05,-1.381506221674426470e-07,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,9.726537422058165449e-09
0.000000000000000000e+00,1.381506221674426734e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299619e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.212482326950022513e-09,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674425940e-07,0.000000000000000000e+00,-1.381506221674426734e-07,-9.351854327509088407e-07,1.729319757741299281e-05,2.231578294249457325e-06,0.000000000000000000e+00,0.000000000000000000e+00,-2.429373414731782416e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.231578294249458172e-06,1.381506221674425940e-07,-1.381506221674425940e-07,0.000000000000000000e+00,1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,9.726537422058160486e-09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299619e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674425940e-07,1.729319757741299958e-05,1.506161928316354141e-05,0.000000000000000000e+00,-2.231578294249457325e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674426734e-07,1.381506221674426470e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299619e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299619e-05,1.695876767387963636e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674425940e-07,-1.216891087781759697e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674426734e-07,-1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299958e-05,1.729319757741299958e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674426470e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.231578294249457325e-06,0.000000000000000000e+00,1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.231578294249458172e-06,1.651245201502974541e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299281e-05,0.000000000000000000e+00,-1.381506221674426734e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299619e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674425940e-07,-1.212482326950022513e-09,1.381506221674426470e-07,0.000000000000000000e+00,-1.381506221674426734e-07,0.000000000000000000e+00,2.231578294249457325e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.429373414731782416e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.506161928316353463e-05,-1.381506221674425940e-07,0.000000000000000000e+00,1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.695876767387963636e-04
0.000000000000000000e+00,1.381506221674425940e-07,0.000000000000000000e+00,-1.212482326950022513e-09,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299619e-05,0.000000000000000000e+00,2.231578294249458172e-06,9.351854327509084172e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299958e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674425940e-07,0.000000000000000000e+00,-2.429373414731782416e-09,1.381506221674426734e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674425940e-07,0.000000000000000000e+00,-1.212482326950022513e-09,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299619e-05,0.000000000000000000e+00,-2.231578294249458172e-06,0.000000000000000000e+00,0.000000000000000000e+00,9.726537422058165449e-09
0.000000000000000000e+00,-2.231578294249457325e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.231578294249458172e-06,0.000000000000000000e+00,1.506161928316353463e-05,0.000000000000000000e+00,-1.212482326950022513e-09,0.000000000000000000e+00,0.000000000000000000e+00,9.351854327509088407e-07,-2.231578294249457325e-06,-2.231578294249457325e-06,0.000000000000000000e+00,0.000000000000000000e+00,9.351854327509088407e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299619e-05,0.000000000000000000e+00,1.506161928316353463e-05,0.000000000000000000e+00,-1.216891087781759490e-09,9.351854327509084172e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.496114976923408907e-09
0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674425940e-07,0.000000000000000000e+00,1.381506221674426734e-07,0.000000000000000000e+00,1.381506221674426734e-07,0.000000000000000000e+00,1.506161928316353463e-05,2.231578294249457325e-06,0.000000000000000000e+00,-1.216891087781759697e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729319757741299958e-05,2.231578294249457325e-06,0.000000000000000000e+00,-2.429373414731782416e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674425940e-07,-1.212482326950022513e-09,9.351854327509084172e-07,-1.381506221674425940e-07,0.000000000000000000e+00,-1.381506221674425940e-07,0.000000000000000000e+00,1.381506221674425940e-07,-1.381506221674425940e-07,0.000000000000000000e+00,1.381506221674425940e-07,9.726537422058160486e-09
2.231578294249458172e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.231578294249458172e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674426470e-07,0.000000000000000000e+00,1.729319757741299958e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674426470e-07,0.000000000000000000e+00,1.729319757741299958e-05,2.231578294249458172e-06,0.000000000000000000e+00,-2.231578294249457325e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.231578294249458172e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674426470e-07,0.000000000000000000e+00,1.729319757741299958e-05,1.695876767387964178e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674425940e-07,-2.231578294249458172e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674425940e-07,0.000000000000000000e+00,-1.381506221674426470e-07,0.000000000000000000e+00,-2.231578294249457325e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674426470e-07,1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,-1.381506221674425940e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.695876767387964178e-04
